GO.ID	Term	Annotated	Significant	Expected	Rank in Fisher.classic	Fisher.classic	Fisher.weight01	ontology
GO:0008235	metalloexopeptidase activity	185	1	0.22	121	0.19988	1	MF
GO:0008236	serine-type peptidase activity	1819	1	2.19	291	0.89115	1	MF
GO:0008237	metallopeptidase activity	877	2	1.06	138	0.28463	1	MF
GO:0008238	exopeptidase activity	768	2	0.92	129	0.23613	1	MF
GO:0008242	omega peptidase activity	609	1	0.73	216	0.52108	1	MF
GO:0008276	protein methyltransferase activity	555	2	0.67	106	0.14415	1	MF
GO:0008324	cation transmembrane transporter activity	2726	3	3.28	242	0.64160	1	MF
GO:0008374	O-acyltransferase activity	734	3	0.88	61	0.05907	1	MF
GO:0008375	acetylglucosaminyltransferase activity	134	1	0.16	107	0.14910	1	MF
GO:0008422	beta-glucosidase activity	541	3	0.65	33	0.02779	1	MF
GO:0008509	anion transmembrane transporter activity	1244	1	1.5	273	0.77922	1	MF
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1291	2	1.55	198	0.46156	1	MF
GO:0010340	carboxyl-O-methyltransferase activity	30	1	0.04	39	0.03548	1	MF
GO:0015036	disulfide oxidoreductase activity	418	1	0.5	172	0.39628	1	MF
GO:0015075	ion transmembrane transporter activity	3958	4	4.76	259	0.70773	1	MF
GO:0015077	monovalent inorganic cation transmembrane transporter activity	1675	2	2.02	235	0.60144	1	MF
GO:0015078	proton transmembrane transporter activity	1178	1	1.42	268	0.76063	1	MF
GO:0015103	inorganic anion transmembrane transporter activity	445	1	0.54	178	0.41570	1	MF
GO:0015116	sulfate transmembrane transporter activity	52	1	0.06	64	0.06070	1	MF
GO:0015291	secondary active transmembrane transporter activity	2108	3	2.54	201	0.46751	1	MF
GO:0015297	antiporter activity	1232	1	1.48	272	0.77595	1	MF
GO:0015298	solute:cation antiporter activity	330	1	0.4	152	0.32845	1	MF
GO:0015318	inorganic molecular entity transmembrane transporter activity	3847	5	4.63	209	0.49533	1	MF
GO:0015491	cation:cation antiporter activity	144	1	0.17	114	0.15930	1	MF
GO:0015631	tubulin binding	1328	3	1.6	125	0.21500	1	MF
GO:0015926	glucosidase activity	631	3	0.76	43	0.04089	1	MF
GO:0016160	amylase activity	126	1	0.15	103	0.14085	1	MF
GO:0016209	antioxidant activity	956	1	1.15	254	0.68605	1	MF
GO:0016273	arginine N-methyltransferase activity	92	1	0.11	90	0.10490	1	MF
GO:0016274	protein-arginine N-methyltransferase activity	92	1	0.11	91	0.10490	1	MF
GO:0016298	lipase activity	862	1	1.04	245	0.64793	1	MF
GO:0016307	phosphatidylinositol phosphate kinase activity	118	1	0.14	101	0.13252	1	MF
GO:0016462	pyrophosphatase activity	7428	5	8.94	305	0.95180	1	MF
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	236	1	0.28	130	0.24766	1	MF
GO:0016651	oxidoreductase activity, acting on NAD(P)H	1132	1	1.36	264	0.74678	1	MF
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	619	1	0.74	218	0.52686	1	MF
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	142	1	0.17	112	0.15727	1	MF
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxyge...	2734	1	3.29	310	0.96509	1	MF
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	285	1	0.34	142	0.29090	1	MF
GO:0016725	oxidoreductase activity, acting on CH or CH2 groups	45	1	0.05	54	0.05275	1	MF
GO:0016741	transferase activity, transferring one-carbon groups	3415	5	4.11	170	0.39285	1	MF
GO:0016746	transferase activity, transferring acyl groups	3523	6	4.24	132	0.24988	1	MF
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	2689	5	3.24	126	0.22293	1	MF
GO:0016755	transferase activity, transferring amino-acyl groups	49	1	0.06	60	0.05730	1	MF
GO:0016758	transferase activity, transferring hexosyl groups	2900	1	3.49	311	0.97165	1	MF
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	1177	1	1.42	267	0.76034	1	MF
GO:0016772	transferase activity, transferring phosphorus-containing groups	14588	19	17.55	169	0.39034	1	MF
GO:0016773	phosphotransferase activity, alcohol group as acceptor	10115	13	12.17	191	0.44468	1	MF
GO:0016779	nucleotidyltransferase activity	1992	2	2.4	258	0.69524	1	MF
GO:0016782	transferase activity, transferring sulfur-containing groups	325	1	0.39	150	0.32438	1	MF
GO:0016783	sulfurtransferase activity	185	1	0.22	122	0.19988	1	MF
GO:0016788	hydrolase activity, acting on ester bonds	7763	9	9.34	233	0.59796	1	MF
GO:0016798	hydrolase activity, acting on glycosyl bonds	3426	4	4.12	232	0.59524	1	MF
GO:0016817	hydrolase activity, acting on acid anhydrides	7500	5	9.02	307	0.95455	1	MF
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	7466	5	8.98	306	0.95327	1	MF
GO:0016829	lyase activity	3752	1	4.51	314	0.99032	1	MF
GO:0016830	carbon-carbon lyase activity	1453	1	1.75	279	0.82915	1	MF
GO:0016833	oxo-acid-lyase activity	106	1	0.13	98	0.11988	1	MF
GO:0016853	isomerase activity	2646	2	3.18	280	0.83212	1	MF
GO:0016860	intramolecular oxidoreductase activity	552	2	0.66	105	0.14291	1	MF
GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	290	2	0.35	50	0.04798	1	MF
GO:0016874	ligase activity	3592	1	4.32	312	0.98815	1	MF
GO:0016875	ligase activity, forming carbon-oxygen bonds	806	1	0.97	240	0.62308	1	MF
GO:0016887	ATPase activity	5229	5	6.29	269	0.76253	1	MF
GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters	1190	2	1.43	180	0.42036	1	MF
GO:0016892	endoribonuclease activity, producing 3'-phosphomonoesters	74	1	0.09	78	0.08527	1	MF
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomo...	1264	2	1.52	196	0.45071	1	MF
GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomo...	105	1	0.13	97	0.11882	1	MF
GO:0017076	purine nucleotide binding	19437	21	23.38	265	0.75427	1	MF
GO:0017111	nucleoside-triphosphatase activity	7073	5	8.51	304	0.93595	1	MF
GO:0017171	serine hydrolase activity	1819	1	2.19	292	0.89115	1	MF
GO:0019199	transmembrane receptor protein kinase activity	965	2	1.16	149	0.32365	1	MF
GO:0019202	amino acid kinase activity	57	1	0.07	67	0.06634	1	MF
GO:0019207	kinase regulator activity	409	2	0.49	80	0.08728	1	MF
GO:0019209	kinase activator activity	84	2	0.1	3	0.00468	1	MF
GO:0019798	procollagen-proline dioxygenase activity	61	1	0.07	71	0.07083	1	MF
GO:0019842	vitamin binding	914	1	1.1	250	0.66955	1	MF
GO:0019887	protein kinase regulator activity	397	2	0.48	74	0.08297	1	MF
GO:0019899	enzyme binding	1808	1	2.18	290	0.88966	1	MF
GO:0019900	kinase binding	408	1	0.49	167	0.38893	1	MF
GO:0022804	active transmembrane transporter activity	3735	3	4.49	281	0.83325	1	MF
GO:0022853	active ion transmembrane transporter activity	1333	2	1.6	204	0.47819	1	MF
GO:0022890	inorganic cation transmembrane transporter activity	2570	3	3.09	236	0.60152	1	MF
GO:0030234	enzyme regulator activity	2336	5	2.81	108	0.15074	1	MF
GO:0030247	polysaccharide binding	601	1	0.72	215	0.51641	1	MF
GO:0030414	peptidase inhibitor activity	333	1	0.4	153	0.33088	1	MF
GO:0030554	adenyl nucleotide binding	17951	20	21.6	257	0.69318	1	MF
GO:0030674	protein-macromolecule adaptor activity	426	1	0.51	173	0.40210	1	MF
GO:0030695	GTPase regulator activity	464	2	0.56	92	0.10781	1	MF
GO:0031406	carboxylic acid binding	453	1	0.54	182	0.42134	1	MF
GO:0031543	peptidyl-proline dioxygenase activity	61	1	0.07	72	0.07083	1	MF
GO:0031545	peptidyl-proline 4-dioxygenase activity	55	1	0.07	66	0.06409	1	MF
GO:0032182	ubiquitin-like protein binding	552	1	0.66	207	0.48678	1	MF
GO:0032553	ribonucleotide binding	19571	21	23.55	270	0.76625	1	MF
GO:0032559	adenyl ribonucleotide binding	17900	20	21.54	255	0.68784	1	MF
GO:0033218	amide binding	599	1	0.72	213	0.51523	1	MF
GO:0034062	5'-3' RNA polymerase activity	706	1	0.85	225	0.57432	1	MF
GO:0034593	phosphatidylinositol bisphosphate phosphatase activity	167	1	0.2	117	0.18231	1	MF
GO:0034594	phosphatidylinositol trisphosphate phosphatase activity	97	1	0.12	93	0.11028	1	MF
GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity	161	1	0.19	115	0.17637	1	MF
GO:0036094	small molecule binding	24022	24	28.9	293	0.89210	1	MF
GO:0038023	signaling receptor activity	1354	2	1.63	206	0.48640	1	MF
GO:0042054	histone methyltransferase activity	320	1	0.38	148	0.32028	1	MF
GO:0042578	phosphoric ester hydrolase activity	3175	4	3.82	219	0.53441	1	MF
GO:0042887	amide transmembrane transporter activity	450	1	0.54	179	0.41923	1	MF
GO:0043167	ion binding	35566	37	42.79	299	0.91166	1	MF
GO:0043168	anion binding	22428	22	26.98	295	0.90013	1	MF
GO:0043169	cation binding	19668	20	23.66	283	0.84232	1	MF
GO:0043177	organic acid binding	453	1	0.54	183	0.42134	1	MF
GO:0043539	protein serine/threonine kinase activator activity	45	1	0.05	55	0.05275	1	MF
GO:0043565	sequence-specific DNA binding	4007	6	4.82	156	0.35164	1	MF
GO:0046030	inositol trisphosphate phosphatase activity	126	1	0.15	104	0.14085	1	MF
GO:0046873	metal ion transmembrane transporter activity	1356	2	1.63	208	0.48717	1	MF
GO:0046906	tetrapyrrole binding	3230	2	3.89	298	0.90501	1	MF
GO:0046914	transition metal ion binding	7931	4	9.54	313	0.98915	1	MF
GO:0046915	transition metal ion transmembrane transporter activity	330	2	0.4	63	0.06029	1	MF
GO:0051213	dioxygenase activity	861	1	1.04	243	0.64750	1	MF
GO:0051536	iron-sulfur cluster binding	1251	1	1.51	274	0.78110	1	MF
GO:0051540	metal cluster binding	1251	1	1.51	275	0.78110	1	MF
GO:0051998	protein carboxyl O-methyltransferase activity	30	1	0.04	40	0.03548	1	MF
GO:0052592	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	19	1	0.02	25	0.02262	1	MF
GO:0052689	carboxylic ester hydrolase activity	1168	1	1.41	266	0.75769	1	MF
GO:0052743	inositol tetrakisphosphate phosphatase activity	28	1	0.03	37	0.03315	1	MF
GO:0052745	inositol phosphate phosphatase activity	180	1	0.22	119	0.19503	1	MF
GO:0052866	phosphatidylinositol phosphate phosphatase activity	198	1	0.24	124	0.21233	1	MF
GO:0060089	molecular transducer activity	1415	2	1.7	212	0.50977	1	MF
GO:0060090	molecular adaptor activity	523	1	0.63	202	0.46841	1	MF
GO:0060589	nucleoside-triphosphatase regulator activity	579	2	0.7	111	0.15413	1	MF
GO:0061134	peptidase regulator activity	351	1	0.42	155	0.34529	1	MF
GO:0061135	endopeptidase regulator activity	293	1	0.35	144	0.29773	1	MF
GO:0062105	RNA 2'-O-methyltransferase activity	22	1	0.03	29	0.02614	1	MF
GO:0070001	aspartic-type peptidase activity	717	3	0.86	58	0.05584	1	MF
GO:0070008	serine-type exopeptidase activity	362	1	0.44	160	0.35395	1	MF
GO:0070569	uridylyltransferase activity	161	1	0.19	116	0.17637	1	MF
GO:0072509	divalent inorganic cation transmembrane transporter activity	426	1	0.51	174	0.40210	1	MF
GO:0097159	organic cyclic compound binding	41867	46	50.37	285	0.85487	1	MF
GO:0097747	RNA polymerase activity	706	1	0.85	226	0.57432	1	MF
GO:0098772	molecular function regulator	7841	12	9.43	127	0.23100	1	MF
GO:0101005	ubiquitinyl hydrolase activity	635	1	0.76	222	0.53596	1	MF
GO:0106019	phosphatidylinositol-4,5-bisphosphate phosphatase activity	117	1	0.14	100	0.13148	1	MF
GO:0140096	catalytic activity, acting on a protein	19334	23	23.26	224	0.56586	1	MF
GO:0140097	catalytic activity, acting on DNA	2673	1	3.22	309	0.96233	1	MF
GO:0140098	catalytic activity, acting on RNA	4795	11	5.77	34	0.02876	1	MF
GO:0140101	catalytic activity, acting on a tRNA	1394	5	1.68	30	0.02671	1	MF
GO:0140110	transcription regulator activity	5354	7	6.44	200	0.46691	1	MF
GO:1901265	nucleoside phosphate binding	23083	22	27.77	302	0.92799	1	MF
GO:1901363	heterocyclic compound binding	41801	46	50.29	284	0.85087	1	MF
GO:1901682	sulfur compound transmembrane transporter activity	103	1	0.12	95	0.11669	1	MF
GO:1904680	peptide transmembrane transporter activity	408	1	0.49	168	0.38893	1	MF
GO:1990837	sequence-specific double-stranded DNA binding	2205	6	2.65	53	0.05011	1	MF
GO:0000009	alpha-1,6-mannosyltransferase activity	10	0	0.01	318	1.00000	1	MF
GO:0000010	trans-hexaprenyltranstransferase activity	10	0	0.01	319	1.00000	1	MF
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	52	0	0.06	320	1.00000	1	MF
GO:0000026	alpha-1,2-mannosyltransferase activity	37	0	0.04	321	1.00000	1	MF
GO:0000030	mannosyltransferase activity	247	0	0.3	322	1.00000	1	MF
GO:0000033	alpha-1,3-mannosyltransferase activity	16	0	0.02	323	1.00000	1	MF
GO:0000035	acyl binding	16	0	0.02	324	1.00000	1	MF
GO:0000036	acyl carrier activity	53	0	0.06	325	1.00000	1	MF
GO:0000049	tRNA binding	291	0	0.35	326	1.00000	1	MF
GO:0000062	fatty-acyl-CoA binding	81	0	0.1	327	1.00000	1	MF
GO:0000064	L-ornithine transmembrane transporter activity	9	0	0.01	328	1.00000	1	MF
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	36	0	0.04	329	1.00000	1	MF
GO:0000104	succinate dehydrogenase activity	31	0	0.04	330	1.00000	1	MF
GO:0000107	imidazoleglycerol-phosphate synthase activity	9	0	0.01	331	1.00000	1	MF
GO:0000146	microfilament motor activity	118	0	0.14	332	1.00000	1	MF
GO:0000150	recombinase activity	61	0	0.07	333	1.00000	1	MF
GO:0000155	phosphorelay sensor kinase activity	92	0	0.11	334	1.00000	1	MF
GO:0000156	phosphorelay response regulator activity	38	0	0.05	335	1.00000	1	MF
GO:0000175	3'-5'-exoribonuclease activity	174	0	0.21	336	1.00000	1	MF
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	37	0	0.04	337	1.00000	1	MF
GO:0000210	NAD+ diphosphatase activity	16	0	0.02	338	1.00000	1	MF
GO:0000213	tRNA-intron endonuclease activity	22	0	0.03	339	1.00000	1	MF
GO:0000215	tRNA 2'-phosphotransferase activity	12	0	0.01	340	1.00000	1	MF
GO:0000217	DNA secondary structure binding	99	0	0.12	341	1.00000	1	MF
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	23	0	0.03	342	1.00000	1	MF
GO:0000225	N-acetylglucosaminylphosphatidylinositol deacetylase activity	5	0	0.01	343	1.00000	1	MF
GO:0000234	phosphoethanolamine N-methyltransferase activity	16	0	0.02	344	1.00000	1	MF
GO:0000247	C-8 sterol isomerase activity	11	0	0.01	345	1.00000	1	MF
GO:0000252	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	8	0	0.01	346	1.00000	1	MF
GO:0000254	C-4 methylsterol oxidase activity	34	0	0.04	347	1.00000	1	MF
GO:0000257	nitrilase activity	27	0	0.03	348	1.00000	1	MF
GO:0000268	peroxisome targeting sequence binding	9	0	0.01	349	1.00000	1	MF
GO:0000287	magnesium ion binding	943	0	1.13	350	1.00000	1	MF
GO:0000293	ferric-chelate reductase activity	41	0	0.05	351	1.00000	1	MF
GO:0000295	adenine nucleotide transmembrane transporter activity	127	0	0.15	352	1.00000	1	MF
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	11	0	0.01	353	1.00000	1	MF
GO:0000339	RNA cap binding	35	0	0.04	354	1.00000	1	MF
GO:0000340	RNA 7-methylguanosine cap binding	11	0	0.01	355	1.00000	1	MF
GO:0000386	second spliceosomal transesterification activity	6	0	0.01	356	1.00000	1	MF
GO:0000400	four-way junction DNA binding	26	0	0.03	357	1.00000	1	MF
GO:0000700	mismatch base pair DNA N-glycosylase activity	17	0	0.02	358	1.00000	1	MF
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	16	0	0.02	359	1.00000	1	MF
GO:0000702	oxidized base lesion DNA N-glycosylase activity	34	0	0.04	360	1.00000	1	MF
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	8	0	0.01	361	1.00000	1	MF
GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	5	0	0.01	362	1.00000	1	MF
GO:0000774	adenyl-nucleotide exchange factor activity	63	0	0.08	363	1.00000	1	MF
GO:0000822	inositol hexakisphosphate binding	36	0	0.04	364	1.00000	1	MF
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase activity	19	0	0.02	365	1.00000	1	MF
GO:0000825	inositol tetrakisphosphate 6-kinase activity	7	0	0.01	366	1.00000	1	MF
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	11	0	0.01	367	1.00000	1	MF
GO:0000828	inositol hexakisphosphate kinase activity	28	0	0.03	368	1.00000	1	MF
GO:0000829	inositol heptakisphosphate kinase activity	12	0	0.01	369	1.00000	1	MF
GO:0000832	inositol hexakisphosphate 5-kinase activity	11	0	0.01	370	1.00000	1	MF
GO:0000900	translation repressor activity, mRNA regulatory element binding	5	0	0.01	371	1.00000	1	MF
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	15	0	0.02	372	1.00000	1	MF
GO:0000992	RNA polymerase III cis-regulatory region sequence-specific DNA binding	20	0	0.02	373	1.00000	1	MF
GO:0000993	RNA polymerase II complex binding	107	0	0.13	374	1.00000	1	MF
GO:0000995	RNA polymerase III general transcription initiation factor activity	11	0	0.01	375	1.00000	1	MF
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	20	0	0.02	376	1.00000	1	MF
GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding	20	0	0.02	377	1.00000	1	MF
GO:0001042	RNA polymerase I core binding	5	0	0.01	378	1.00000	1	MF
GO:0001046	core promoter sequence-specific DNA binding	35	0	0.04	379	1.00000	1	MF
GO:0001054	RNA polymerase I activity	16	0	0.02	380	1.00000	1	MF
GO:0001055	RNA polymerase II activity	37	0	0.04	381	1.00000	1	MF
GO:0001056	RNA polymerase III activity	16	0	0.02	382	1.00000	1	MF
GO:0001091	RNA polymerase II general transcription initiation factor binding	27	0	0.03	383	1.00000	1	MF
GO:0001096	TFIIF-class transcription factor complex binding	10	0	0.01	384	1.00000	1	MF
GO:0001098	basal transcription machinery binding	134	0	0.16	385	1.00000	1	MF
GO:0001099	basal RNA polymerase II transcription machinery binding	134	0	0.16	386	1.00000	1	MF
GO:0001163	RNA polymerase I transcription regulatory region sequence-specific DNA binding	14	0	0.02	387	1.00000	1	MF
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	13	0	0.02	388	1.00000	1	MF
GO:0001181	RNA polymerase I general transcription initiation factor activity	21	0	0.03	389	1.00000	1	MF
GO:0001216	DNA-binding transcription activator activity	81	0	0.1	390	1.00000	1	MF
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	58	0	0.07	391	1.00000	1	MF
GO:0001530	lipopolysaccharide binding	6	0	0.01	392	1.00000	1	MF
GO:0001653	peptide receptor activity	44	0	0.05	393	1.00000	1	MF
GO:0001664	G protein-coupled receptor binding	45	0	0.05	394	1.00000	1	MF
GO:0001671	ATPase activator activity	40	0	0.05	395	1.00000	1	MF
GO:0001716	L-amino-acid oxidase activity	10	0	0.01	396	1.00000	1	MF
GO:0001727	lipid kinase activity	43	0	0.05	397	1.00000	1	MF
GO:0001729	ceramide kinase activity	9	0	0.01	398	1.00000	1	MF
GO:0001735	prenylcysteine oxidase activity	11	0	0.01	399	1.00000	1	MF
GO:0001758	retinal dehydrogenase activity	8	0	0.01	400	1.00000	1	MF
GO:0001786	phosphatidylserine binding	6	0	0.01	401	1.00000	1	MF
